epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,44.6832,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.00186527,0.00186527,0.00186527
56,45.4811,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.00186278,0.00186278,0.00186278
57,46.3138,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.00186028,0.00186028,0.00186028
58,47.1465,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.00185779,0.00185779,0.00185779
59,47.9511,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.00185529,0.00185529,0.00185529
60,48.7624,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.00185279,0.00185279,0.00185279
61,49.5881,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.0018503,0.0018503,0.0018503
62,50.4349,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.0018478,0.0018478,0.0018478
63,51.2543,4.25013,7.16651,5.15149,0,0,0,0,4.16703,4.62147,4.15888,0.00184531,0.00184531,0.00184531
64,52.0818,4.25013,7.16651,5.15149,0,0,0,0,4.22827,4.68138,4.19481,0.00184282,0.00184282,0.00184282
65,52.8843,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00184032,0.00184032,0.00184032
66,53.6698,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00183782,0.00183782,0.00183782
67,54.473,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00183533,0.00183533,0.00183533
68,55.2745,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00183284,0.00183284,0.00183284
69,56.0736,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00183034,0.00183034,0.00183034
70,56.8539,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00182785,0.00182785,0.00182785
71,57.6106,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00182535,0.00182535,0.00182535
72,58.4326,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00182286,0.00182286,0.00182286
73,59.2635,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00182036,0.00182036,0.00182036
74,60.0414,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00181786,0.00181786,0.00181786
75,60.8686,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00181537,0.00181537,0.00181537
76,61.6568,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00181288,0.00181288,0.00181288
77,62.4481,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00181038,0.00181038,0.00181038
78,63.2714,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00180789,0.00180789,0.00180789
79,64.0725,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00180539,0.00180539,0.00180539
80,64.8835,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00180289,0.00180289,0.00180289
81,65.6834,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.0018004,0.0018004,0.0018004
82,66.5108,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.0017979,0.0017979,0.0017979
83,67.3385,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00179541,0.00179541,0.00179541
84,68.17,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00179292,0.00179292,0.00179292
85,68.9846,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00179042,0.00179042,0.00179042
86,69.8084,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00178793,0.00178793,0.00178793
87,70.6379,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00178543,0.00178543,0.00178543
88,71.4439,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00178294,0.00178294,0.00178294
89,72.2568,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00178044,0.00178044,0.00178044
90,73.1524,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00177795,0.00177795,0.00177795
91,73.9992,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00177545,0.00177545,0.00177545
92,74.8145,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00177296,0.00177296,0.00177296
93,75.6149,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00177046,0.00177046,0.00177046
94,76.4562,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00176797,0.00176797,0.00176797
95,77.2836,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00176547,0.00176547,0.00176547
96,78.1017,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00176297,0.00176297,0.00176297
97,78.9221,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00176048,0.00176048,0.00176048
98,79.7487,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00175799,0.00175799,0.00175799
99,80.5656,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00175549,0.00175549,0.00175549
100,81.4026,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00175299,0.00175299,0.00175299
101,82.2139,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.0017505,0.0017505,0.0017505
102,83.0421,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00174801,0.00174801,0.00174801
103,83.8636,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00174551,0.00174551,0.00174551
104,84.6493,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00174302,0.00174302,0.00174302
105,85.4681,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00174052,0.00174052,0.00174052
106,86.2853,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00173803,0.00173803,0.00173803
107,87.1012,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00173553,0.00173553,0.00173553
108,87.9247,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00173303,0.00173303,0.00173303
109,88.7416,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00173054,0.00173054,0.00173054
110,89.5451,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00172805,0.00172805,0.00172805
111,90.386,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00172555,0.00172555,0.00172555
112,91.1906,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00172306,0.00172306,0.00172306
113,92.0077,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00172056,0.00172056,0.00172056
114,92.8176,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00171806,0.00171806,0.00171806
115,93.6297,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00171557,0.00171557,0.00171557
116,94.4377,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00171307,0.00171307,0.00171307
117,95.235,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00171058,0.00171058,0.00171058
118,96.0392,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00170809,0.00170809,0.00170809
119,96.8673,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00170559,0.00170559,0.00170559
120,97.6809,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00170309,0.00170309,0.00170309
121,98.5116,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.0017006,0.0017006,0.0017006
122,99.3169,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00169811,0.00169811,0.00169811
123,100.136,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00169561,0.00169561,0.00169561
124,100.936,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00169312,0.00169312,0.00169312
125,101.763,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00169062,0.00169062,0.00169062
126,102.547,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00168813,0.00168813,0.00168813
127,103.373,3.44268,44.6681,5.03749,0,0,0,0,4.22827,4.68138,4.19481,0.00168563,0.00168563,0.00168563
128,104.246,3.44268,44.6681,5.03749,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00168314,0.00168314,0.00168314
129,105.061,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00168064,0.00168064,0.00168064
130,105.884,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00167815,0.00167815,0.00167815
131,106.723,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00167565,0.00167565,0.00167565
132,107.566,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00167315,0.00167315,0.00167315
133,108.418,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00167066,0.00167066,0.00167066
134,109.229,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00166816,0.00166816,0.00166816
135,110.045,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00166567,0.00166567,0.00166567
136,110.901,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00166318,0.00166318,0.00166318
137,111.76,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00166068,0.00166068,0.00166068
138,112.587,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00165818,0.00165818,0.00165818
139,113.439,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00165569,0.00165569,0.00165569
140,114.265,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0016532,0.0016532,0.0016532
141,115.101,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0016507,0.0016507,0.0016507
142,115.954,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00164821,0.00164821,0.00164821
143,116.789,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00164571,0.00164571,0.00164571
144,117.636,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00164322,0.00164322,0.00164322
145,118.458,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00164072,0.00164072,0.00164072
146,119.266,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00163823,0.00163823,0.00163823
147,120.132,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00163573,0.00163573,0.00163573
148,120.98,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00163324,0.00163324,0.00163324
149,121.863,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00163074,0.00163074,0.00163074
150,122.72,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00162824,0.00162824,0.00162824
151,123.54,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00162575,0.00162575,0.00162575
152,124.364,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00162326,0.00162326,0.00162326
153,125.204,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00162076,0.00162076,0.00162076
154,126.07,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00161826,0.00161826,0.00161826
155,126.916,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00161577,0.00161577,0.00161577
156,127.748,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00161327,0.00161327,0.00161327
157,128.543,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00161078,0.00161078,0.00161078
158,129.425,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00160829,0.00160829,0.00160829
159,130.281,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00160579,0.00160579,0.00160579
160,131.132,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0016033,0.0016033,0.0016033
161,131.967,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0016008,0.0016008,0.0016008
162,132.802,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0015983,0.0015983,0.0015983
163,133.624,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00159581,0.00159581,0.00159581
164,134.481,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00159332,0.00159332,0.00159332
165,135.32,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00159082,0.00159082,0.00159082
166,136.161,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00158833,0.00158833,0.00158833
167,136.994,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00158583,0.00158583,0.00158583
168,137.801,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00158333,0.00158333,0.00158333
169,138.656,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00158084,0.00158084,0.00158084
170,139.518,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00157835,0.00157835,0.00157835
171,140.387,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00157585,0.00157585,0.00157585
172,141.202,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00157336,0.00157336,0.00157336
173,142.034,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00157086,0.00157086,0.00157086
174,142.847,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00156836,0.00156836,0.00156836
175,143.703,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00156587,0.00156587,0.00156587
176,144.573,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00156338,0.00156338,0.00156338
177,145.426,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00156088,0.00156088,0.00156088
178,146.266,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00155839,0.00155839,0.00155839
179,147.104,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00155589,0.00155589,0.00155589
180,147.969,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0015534,0.0015534,0.0015534
181,148.834,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0015509,0.0015509,0.0015509
182,149.693,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.0015484,0.0015484,0.0015484
183,150.496,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00154591,0.00154591,0.00154591
184,151.34,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00154342,0.00154342,0.00154342
185,152.174,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00154092,0.00154092,0.00154092
186,153.033,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00153843,0.00153843,0.00153843
187,153.893,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00153593,0.00153593,0.00153593
188,154.726,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00153343,0.00153343,0.00153343
189,155.565,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00153094,0.00153094,0.00153094
190,156.366,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00152845,0.00152845,0.00152845
191,157.227,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.94364,4.23941,7.58918,0.00152595,0.00152595,0.00152595
192,158.087,2.75955,6.04603,3.83386,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00152345,0.00152345,0.00152345
193,158.892,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00152096,0.00152096,0.00152096
194,159.677,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00151847,0.00151847,0.00151847
195,160.513,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00151597,0.00151597,0.00151597
196,161.339,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00151348,0.00151348,0.00151348
197,162.145,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00151098,0.00151098,0.00151098
198,162.938,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00150849,0.00150849,0.00150849
199,163.752,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00150599,0.00150599,0.00150599
200,164.566,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.0015035,0.0015035,0.0015035
201,165.371,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.001501,0.001501,0.001501
202,166.17,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00149851,0.00149851,0.00149851
203,166.996,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00149601,0.00149601,0.00149601
204,167.809,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00149352,0.00149352,0.00149352
205,168.659,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00149102,0.00149102,0.00149102
206,169.482,1.89655,5.00392,3.472,0.00333,0.25,0.08293,0.00829,2.65082,7.26562,13.3941,0.00148853,0.00148853,0.00148853
